filename;class;repository
unaffected_plum_1546.png;unaffected;train
spotted_plum_8.png;spotted;train
rotten_plum_703.png;rotten;train
unaffected_plum_978.png;unaffected;train
rotten_plum_116.png;rotten;train
unripe_plum_127.png;unripe;train
unaffected_plum_46.png;unaffected;train
unripe_plum_110.png;unripe;train
unaffected_plum_416.png;unaffected;train
unaffected_plum_441.png;unaffected;train
unripe_plum_82.png;unripe;train
unaffected_plum_1486.png;unaffected;train
unaffected_plum_832.png;unaffected;train
unaffected_plum_1563.png;unaffected;train
unaffected_plum_374.png;unaffected;train
rotten_plum_154.png;rotten;train
spotted_plum_387.png;spotted;train
unripe_plum_269.png;unripe;train
rotten_plum_362.png;rotten;train
unaffected_plum_929.png;unaffected;train
unripe_plum_491.png;unripe;train
unaffected_plum_321.png;unaffected;train
bruised_plum_231.png;bruised;train
unaffected_plum_711.png;unaffected;train
unaffected_plum_1377.png;unaffected;train
rotten_plum_172.png;rotten;train
spotted_plum_578.png;spotted;train
unaffected_plum_1517.png;unaffected;train
bruised_plum_156.png;bruised;train
unaffected_plum_158.png;unaffected;train
unaffected_plum_829.png;unaffected;train
spotted_plum_175.png;spotted;train
unaffected_plum_1707.png;unaffected;train
bruised_plum_267.png;bruised;train
rotten_plum_234.png;rotten;train
unaffected_plum_263.png;unaffected;train
unaffected_plum_47.png;unaffected;train
unaffected_plum_1530.png;unaffected;train
unaffected_plum_445.png;unaffected;train
unaffected_plum_1399.png;unaffected;train
spotted_plum_441.png;spotted;train
unaffected_plum_595.png;unaffected;train
unaffected_plum_1485.png;unaffected;train
spotted_plum_342.png;spotted;train
spotted_plum_534.png;spotted;train
unaffected_plum_1568.png;unaffected;train
spotted_plum_584.png;spotted;train
spotted_plum_359.png;spotted;train
unaffected_plum_212.png;unaffected;train
unaffected_plum_872.png;unaffected;train
unaffected_plum_1444.png;unaffected;train
spotted_plum_207.png;spotted;train
unaffected_plum_1061.png;unaffected;train
unaffected_plum_1232.png;unaffected;train
unaffected_plum_1504.png;unaffected;train
unripe_plum_807.png;unripe;train
rotten_plum_448.png;rotten;train
unripe_plum_14.png;unripe;train
unaffected_plum_245.png;unaffected;train
spotted_plum_26.png;spotted;train
unaffected_plum_900.png;unaffected;train
unripe_plum_778.png;unripe;train
unaffected_plum_728.png;unaffected;train
spotted_plum_166.png;spotted;train
spotted_plum_147.png;spotted;train
rotten_plum_420.png;rotten;train
spotted_plum_598.png;spotted;train
unaffected_plum_1706.png;unaffected;train
bruised_plum_197.png;bruised;train
unaffected_plum_1360.png;unaffected;train
unaffected_plum_466.png;unaffected;train
unaffected_plum_215.png;unaffected;train
spotted_plum_492.png;spotted;train
unaffected_plum_837.png;unaffected;train
spotted_plum_722.png;spotted;train
unaffected_plum_404.png;unaffected;train
rotten_plum_288.png;rotten;train
rotten_plum_17.png;rotten;train
unripe_plum_460.png;unripe;train
rotten_plum_24.png;rotten;train
rotten_plum_625.png;rotten;train
unripe_plum_440.png;unripe;train
unripe_plum_721.png;unripe;train
rotten_plum_567.png;rotten;train
unripe_plum_305.png;unripe;train
unaffected_plum_534.png;unaffected;train
unripe_plum_377.png;unripe;train
bruised_plum_52.png;bruised;train
rotten_plum_713.png;rotten;train
spotted_plum_541.png;spotted;train
spotted_plum_673.png;spotted;train
unripe_plum_146.png;unripe;train
unaffected_plum_1321.png;unaffected;train
rotten_plum_651.png;rotten;train
spotted_plum_49.png;spotted;train
spotted_plum_324.png;spotted;train
unaffected_plum_998.png;unaffected;train
unaffected_plum_523.png;unaffected;train
unaffected_plum_527.png;unaffected;train
unaffected_plum_246.png;unaffected;train
unripe_plum_405.png;unripe;train
unripe_plum_467.png;unripe;train
unripe_plum_198.png;unripe;train
unripe_plum_206.png;unripe;train
unaffected_plum_1078.png;unaffected;train
rotten_plum_542.png;rotten;train
bruised_plum_317.png;bruised;train
bruised_plum_293.png;bruised;train
unaffected_plum_676.png;unaffected;train
bruised_plum_54.png;bruised;train
rotten_plum_111.png;rotten;train
unripe_plum_231.png;unripe;train
unaffected_plum_1160.png;unaffected;train
bruised_plum_62.png;bruised;train
unripe_plum_520.png;unripe;train
unripe_plum_568.png;unripe;train
bruised_plum_111.png;bruised;train
spotted_plum_742.png;spotted;train
unripe_plum_346.png;unripe;train
spotted_plum_510.png;spotted;train
bruised_plum_91.png;bruised;train
unaffected_plum_29.png;unaffected;train
bruised_plum_306.png;bruised;train
unaffected_plum_945.png;unaffected;train
spotted_plum_467.png;spotted;train
bruised_plum_56.png;bruised;train
spotted_plum_638.png;spotted;train
rotten_plum_414.png;rotten;train
unaffected_plum_1129.png;unaffected;train
rotten_plum_639.png;rotten;train
unaffected_plum_491.png;unaffected;train
unaffected_plum_296.png;unaffected;train
rotten_plum_345.png;rotten;train
unaffected_plum_1274.png;unaffected;train
unaffected_plum_1119.png;unaffected;train
unripe_plum_524.png;unripe;train
unripe_plum_525.png;unripe;train
unaffected_plum_124.png;unaffected;train
unaffected_plum_1397.png;unaffected;train
spotted_plum_588.png;spotted;train
unaffected_plum_1373.png;unaffected;train
cracked_plum_148.png;cracked;train
unaffected_plum_1001.png;unaffected;train
unripe_plum_109.png;unripe;train
unaffected_plum_1651.png;unaffected;train
unripe_plum_57.png;unripe;train
unaffected_plum_1016.png;unaffected;train
unripe_plum_661.png;unripe;train
spotted_plum_293.png;spotted;train
unripe_plum_746.png;unripe;train
cracked_plum_48.png;cracked;train
spotted_plum_115.png;spotted;train
unaffected_plum_1157.png;unaffected;train
cracked_plum_149.png;cracked;train
rotten_plum_268.png;rotten;train
spotted_plum_493.png;spotted;train
spotted_plum_224.png;spotted;train
unripe_plum_545.png;unripe;train
unaffected_plum_275.png;unaffected;train
cracked_plum_18.png;cracked;train
unripe_plum_125.png;unripe;train
spotted_plum_165.png;spotted;train
unripe_plum_40.png;unripe;train
unripe_plum_175.png;unripe;train
unripe_plum_43.png;unripe;train
unripe_plum_590.png;unripe;train
spotted_plum_365.png;spotted;train
unaffected_plum_1296.png;unaffected;train
unaffected_plum_1264.png;unaffected;train
unripe_plum_279.png;unripe;train
unaffected_plum_242.png;unaffected;train
unripe_plum_289.png;unripe;train
cracked_plum_123.png;cracked;train
rotten_plum_466.png;rotten;train
spotted_plum_675.png;spotted;train
unripe_plum_197.png;unripe;train
rotten_plum_427.png;rotten;train
rotten_plum_486.png;rotten;train
unaffected_plum_220.png;unaffected;train
spotted_plum_126.png;spotted;train
unaffected_plum_1583.png;unaffected;train
spotted_plum_468.png;spotted;train
unripe_plum_786.png;unripe;train
unaffected_plum_1676.png;unaffected;train
unaffected_plum_1320.png;unaffected;train
unaffected_plum_60.png;unaffected;train
unripe_plum_403.png;unripe;train
unaffected_plum_1065.png;unaffected;train
unripe_plum_639.png;unripe;train
unaffected_plum_295.png;unaffected;train
unaffected_plum_130.png;unaffected;train
spotted_plum_597.png;spotted;train
spotted_plum_705.png;spotted;train
unaffected_plum_1000.png;unaffected;train
spotted_plum_393.png;spotted;train
unaffected_plum_1632.png;unaffected;train
unaffected_plum_1505.png;unaffected;train
unaffected_plum_570.png;unaffected;train
unaffected_plum_1437.png;unaffected;train
rotten_plum_252.png;rotten;train
bruised_plum_88.png;bruised;train
unaffected_plum_94.png;unaffected;train
unaffected_plum_1231.png;unaffected;train
spotted_plum_168.png;spotted;train
spotted_plum_131.png;spotted;train
unaffected_plum_1652.png;unaffected;train
unripe_plum_49.png;unripe;train
bruised_plum_126.png;bruised;train
spotted_plum_311.png;spotted;train
unripe_plum_120.png;unripe;train
unaffected_plum_175.png;unaffected;train
cracked_plum_145.png;cracked;train
spotted_plum_120.png;spotted;train
bruised_plum_131.png;bruised;train
rotten_plum_34.png;rotten;train
unripe_plum_165.png;unripe;train
rotten_plum_313.png;rotten;train
unripe_plum_552.png;unripe;train
unripe_plum_542.png;unripe;train
rotten_plum_206.png;rotten;train
spotted_plum_571.png;spotted;train
unaffected_plum_82.png;unaffected;train
rotten_plum_320.png;rotten;train
rotten_plum_434.png;rotten;train
unaffected_plum_909.png;unaffected;train
unripe_plum_502.png;unripe;train
unaffected_plum_1572.png;unaffected;train
unaffected_plum_1610.png;unaffected;train
rotten_plum_526.png;rotten;train
unaffected_plum_1522.png;unaffected;train
rotten_plum_471.png;rotten;train
unaffected_plum_1589.png;unaffected;train
unaffected_plum_36.png;unaffected;train
rotten_plum_73.png;rotten;train
bruised_plum_107.png;bruised;train
spotted_plum_496.png;spotted;train
rotten_plum_443.png;rotten;train
unripe_plum_651.png;unripe;train
spotted_plum_189.png;spotted;train
unripe_plum_88.png;unripe;train
spotted_plum_177.png;spotted;train
unaffected_plum_1075.png;unaffected;train
unripe_plum_79.png;unripe;train
unaffected_plum_176.png;unaffected;train
spotted_plum_600.png;spotted;train
unripe_plum_36.png;unripe;train
bruised_plum_220.png;bruised;train
spotted_plum_443.png;spotted;train
unaffected_plum_635.png;unaffected;train
unaffected_plum_883.png;unaffected;train
rotten_plum_312.png;rotten;train
spotted_plum_174.png;spotted;train
unaffected_plum_1313.png;unaffected;train
spotted_plum_505.png;spotted;train
unaffected_plum_1544.png;unaffected;train
spotted_plum_399.png;spotted;train
unripe_plum_494.png;unripe;train
unaffected_plum_1615.png;unaffected;train
spotted_plum_754.png;spotted;train
spotted_plum_146.png;spotted;train
unaffected_plum_1593.png;unaffected;train
spotted_plum_624.png;spotted;train
bruised_plum_37.png;bruised;train
spotted_plum_110.png;spotted;train
unaffected_plum_199.png;unaffected;train
unaffected_plum_238.png;unaffected;train
unaffected_plum_96.png;unaffected;train
rotten_plum_45.png;rotten;train
spotted_plum_484.png;spotted;train
rotten_plum_624.png;rotten;train
unripe_plum_693.png;unripe;train
spotted_plum_315.png;spotted;train
rotten_plum_59.png;rotten;train
unaffected_plum_1564.png;unaffected;train
cracked_plum_54.png;cracked;train
spotted_plum_451.png;spotted;train
unaffected_plum_272.png;unaffected;train
unaffected_plum_765.png;unaffected;train
rotten_plum_51.png;rotten;train
unripe_plum_235.png;unripe;train
unripe_plum_722.png;unripe;train
unaffected_plum_790.png;unaffected;train
rotten_plum_229.png;rotten;train
unaffected_plum_698.png;unaffected;train
unripe_plum_512.png;unripe;train
spotted_plum_267.png;spotted;train
unaffected_plum_1691.png;unaffected;train
unaffected_plum_1230.png;unaffected;train
spotted_plum_98.png;spotted;train
unripe_plum_522.png;unripe;train
unaffected_plum_1501.png;unaffected;train
rotten_plum_547.png;rotten;train
unaffected_plum_151.png;unaffected;train
spotted_plum_581.png;spotted;train
unaffected_plum_1434.png;unaffected;train
spotted_plum_463.png;spotted;train
unripe_plum_275.png;unripe;train
spotted_plum_531.png;spotted;train
rotten_plum_577.png;rotten;train
unaffected_plum_967.png;unaffected;train
unripe_plum_515.png;unripe;train
unaffected_plum_35.png;unaffected;train
rotten_plum_165.png;rotten;train
rotten_plum_595.png;rotten;train
spotted_plum_238.png;spotted;train
rotten_plum_364.png;rotten;train
rotten_plum_617.png;rotten;train
spotted_plum_187.png;spotted;train
unaffected_plum_1595.png;unaffected;train
unripe_plum_544.png;unripe;train
unaffected_plum_869.png;unaffected;train
rotten_plum_293.png;rotten;train
unaffected_plum_1713.png;unaffected;train
unaffected_plum_346.png;unaffected;train
rotten_plum_550.png;rotten;train
unaffected_plum_303.png;unaffected;train
unaffected_plum_1087.png;unaffected;train
unaffected_plum_62.png;unaffected;train
unripe_plum_137.png;unripe;train
unaffected_plum_1282.png;unaffected;train
unaffected_plum_1592.png;unaffected;train
unaffected_plum_861.png;unaffected;train
rotten_plum_596.png;rotten;train
unaffected_plum_1466.png;unaffected;train
unaffected_plum_100.png;unaffected;train
unaffected_plum_646.png;unaffected;train
bruised_plum_77.png;bruised;train
unripe_plum_292.png;unripe;train
spotted_plum_757.png;spotted;train
unaffected_plum_259.png;unaffected;train
unaffected_plum_1127.png;unaffected;train
rotten_plum_570.png;rotten;train
unripe_plum_344.png;unripe;train
unaffected_plum_917.png;unaffected;train
rotten_plum_212.png;rotten;train
unaffected_plum_805.png;unaffected;train
rotten_plum_378.png;rotten;train
unaffected_plum_842.png;unaffected;train
spotted_plum_274.png;spotted;train
unaffected_plum_378.png;unaffected;train
rotten_plum_535.png;rotten;train
unripe_plum_319.png;unripe;train
unripe_plum_162.png;unripe;train
rotten_plum_183.png;rotten;train
unaffected_plum_519.png;unaffected;train
unaffected_plum_752.png;unaffected;train
spotted_plum_260.png;spotted;train
rotten_plum_56.png;rotten;train
unripe_plum_96.png;unripe;train
unripe_plum_308.png;unripe;train
spotted_plum_395.png;spotted;train
unaffected_plum_553.png;unaffected;train
unripe_plum_251.png;unripe;train
unripe_plum_809.png;unripe;train
rotten_plum_428.png;rotten;train
unaffected_plum_623.png;unaffected;train
rotten_plum_218.png;rotten;train
bruised_plum_8.png;bruised;train
unaffected_plum_1696.png;unaffected;train
spotted_plum_236.png;spotted;train
unaffected_plum_1093.png;unaffected;train
unaffected_plum_45.png;unaffected;train
unaffected_plum_1537.png;unaffected;train
cracked_plum_53.png;cracked;train
spotted_plum_383.png;spotted;train
unaffected_plum_564.png;unaffected;train
spotted_plum_567.png;spotted;train
unaffected_plum_738.png;unaffected;train
spotted_plum_372.png;spotted;train
unaffected_plum_312.png;unaffected;train
spotted_plum_745.png;spotted;train
rotten_plum_299.png;rotten;train
spotted_plum_455.png;spotted;train
unaffected_plum_1575.png;unaffected;train
rotten_plum_365.png;rotten;train
rotten_plum_114.png;rotten;train
spotted_plum_489.png;spotted;train
unaffected_plum_1586.png;unaffected;train
spotted_plum_4.png;spotted;train
unripe_plum_33.png;unripe;train
unripe_plum_118.png;unripe;train
spotted_plum_339.png;spotted;train
unaffected_plum_1558.png;unaffected;train
rotten_plum_409.png;rotten;train
unripe_plum_35.png;unripe;train
rotten_plum_318.png;rotten;train
unaffected_plum_1480.png;unaffected;train
unripe_plum_325.png;unripe;train
unaffected_plum_1097.png;unaffected;train
rotten_plum_54.png;rotten;train
unripe_plum_264.png;unripe;train
unaffected_plum_262.png;unaffected;train
unaffected_plum_1588.png;unaffected;train
cracked_plum_62.png;cracked;train
bruised_plum_299.png;bruised;train
rotten_plum_125.png;rotten;train
rotten_plum_543.png;rotten;train
spotted_plum_309.png;spotted;train
unaffected_plum_142.png;unaffected;train
unaffected_plum_778.png;unaffected;train
bruised_plum_256.png;bruised;train
spotted_plum_328.png;spotted;train
bruised_plum_31.png;bruised;train
unaffected_plum_392.png;unaffected;train
unaffected_plum_1007.png;unaffected;train
unaffected_plum_1343.png;unaffected;train
cracked_plum_105.png;cracked;train
unaffected_plum_791.png;unaffected;train
spotted_plum_734.png;spotted;train
unaffected_plum_44.png;unaffected;train
rotten_plum_666.png;rotten;train
unaffected_plum_1219.png;unaffected;train
rotten_plum_211.png;rotten;train
spotted_plum_122.png;spotted;train
unaffected_plum_1647.png;unaffected;train
unaffected_plum_391.png;unaffected;train
unripe_plum_391.png;unripe;train
unripe_plum_799.png;unripe;train
spotted_plum_703.png;spotted;train
bruised_plum_69.png;bruised;train
rotten_plum_354.png;rotten;train
unaffected_plum_11.png;unaffected;train
rotten_plum_557.png;rotten;train
spotted_plum_326.png;spotted;train
rotten_plum_389.png;rotten;train
unripe_plum_492.png;unripe;train
rotten_plum_456.png;rotten;train
unaffected_plum_211.png;unaffected;train
unaffected_plum_688.png;unaffected;train
unaffected_plum_562.png;unaffected;train
bruised_plum_187.png;bruised;train
unaffected_plum_1379.png;unaffected;train
cracked_plum_79.png;cracked;train
unripe_plum_720.png;unripe;train
bruised_plum_19.png;bruised;train
unaffected_plum_1408.png;unaffected;train
unaffected_plum_964.png;unaffected;train
unaffected_plum_1019.png;unaffected;train
unaffected_plum_478.png;unaffected;train
spotted_plum_261.png;spotted;train
spotted_plum_256.png;spotted;train
unripe_plum_608.png;unripe;train
unaffected_plum_937.png;unaffected;train
spotted_plum_585.png;spotted;train
unripe_plum_300.png;unripe;train
rotten_plum_214.png;rotten;train
rotten_plum_622.png;rotten;train
unaffected_plum_1534.png;unaffected;train
spotted_plum_152.png;spotted;train
rotten_plum_308.png;rotten;train
rotten_plum_130.png;rotten;train
unripe_plum_29.png;unripe;train
spotted_plum_107.png;spotted;train
spotted_plum_280.png;spotted;train
unaffected_plum_4.png;unaffected;train
unaffected_plum_1561.png;unaffected;train
unaffected_plum_788.png;unaffected;train
rotten_plum_688.png;rotten;train
bruised_plum_186.png;bruised;train
unaffected_plum_1251.png;unaffected;train
cracked_plum_21.png;cracked;train
bruised_plum_314.png;bruised;train
unaffected_plum_1503.png;unaffected;train
unaffected_plum_914.png;unaffected;train
unripe_plum_112.png;unripe;train
unripe_plum_338.png;unripe;train
rotten_plum_358.png;rotten;train
rotten_plum_220.png;rotten;train
spotted_plum_657.png;spotted;train
spotted_plum_350.png;spotted;train
bruised_plum_53.png;bruised;train
rotten_plum_513.png;rotten;train
unaffected_plum_21.png;unaffected;train
unripe_plum_701.png;unripe;train
unaffected_plum_1185.png;unaffected;train
spotted_plum_549.png;spotted;train
rotten_plum_282.png;rotten;train
unripe_plum_495.png;unripe;train
spotted_plum_431.png;spotted;train
unaffected_plum_75.png;unaffected;train
bruised_plum_17.png;bruised;train
unripe_plum_286.png;unripe;train
rotten_plum_479.png;rotten;train
spotted_plum_591.png;spotted;train
spotted_plum_300.png;spotted;train
spotted_plum_650.png;spotted;train
spotted_plum_283.png;spotted;train
unaffected_plum_526.png;unaffected;train
unaffected_plum_617.png;unaffected;train
unaffected_plum_1338.png;unaffected;train
unaffected_plum_338.png;unaffected;train
bruised_plum_174.png;bruised;train
unaffected_plum_384.png;unaffected;train
rotten_plum_650.png;rotten;train
unaffected_plum_1104.png;unaffected;train
unaffected_plum_224.png;unaffected;train
unripe_plum_298.png;unripe;train
unaffected_plum_1378.png;unaffected;train
rotten_plum_240.png;rotten;train
unaffected_plum_1626.png;unaffected;train
unaffected_plum_406.png;unaffected;train
spotted_plum_341.png;spotted;train
unaffected_plum_702.png;unaffected;train
cracked_plum_113.png;cracked;train
unaffected_plum_1051.png;unaffected;train
rotten_plum_294.png;rotten;train
unaffected_plum_1034.png;unaffected;train
spotted_plum_157.png;spotted;train
unaffected_plum_349.png;unaffected;train
unaffected_plum_422.png;unaffected;train
unaffected_plum_1612.png;unaffected;train
unaffected_plum_115.png;unaffected;train
unaffected_plum_516.png;unaffected;train
rotten_plum_594.png;rotten;train
bruised_plum_171.png;bruised;train
unripe_plum_16.png;unripe;train
unripe_plum_367.png;unripe;train
unaffected_plum_1584.png;unaffected;train
unripe_plum_133.png;unripe;train
unaffected_plum_334.png;unaffected;train
unripe_plum_158.png;unripe;train
unaffected_plum_186.png;unaffected;train
spotted_plum_333.png;spotted;train
unaffected_plum_717.png;unaffected;train
bruised_plum_29.png;bruised;train
unaffected_plum_1687.png;unaffected;train
unripe_plum_727.png;unripe;train
unaffected_plum_1118.png;unaffected;train
unaffected_plum_1021.png;unaffected;train
unaffected_plum_1460.png;unaffected;train
spotted_plum_358.png;spotted;train
unaffected_plum_1447.png;unaffected;train
unaffected_plum_1384.png;unaffected;train
unaffected_plum_26.png;unaffected;train
unripe_plum_211.png;unripe;train
rotten_plum_635.png;rotten;train
unaffected_plum_1125.png;unaffected;train
unaffected_plum_1006.png;unaffected;train
unripe_plum_39.png;unripe;train
rotten_plum_578.png;rotten;train
spotted_plum_481.png;spotted;train
rotten_plum_614.png;rotten;train
spotted_plum_167.png;spotted;train
unripe_plum_130.png;unripe;train
bruised_plum_168.png;bruised;train
bruised_plum_7.png;bruised;train
unaffected_plum_1362.png;unaffected;train
rotten_plum_686.png;rotten;train
unaffected_plum_1299.png;unaffected;train
unripe_plum_248.png;unripe;train
unaffected_plum_1278.png;unaffected;train
rotten_plum_78.png;rotten;train
unaffected_plum_1649.png;unaffected;train
unaffected_plum_282.png;unaffected;train
unaffected_plum_911.png;unaffected;train
bruised_plum_218.png;bruised;train
rotten_plum_662.png;rotten;train
spotted_plum_50.png;spotted;train
unaffected_plum_354.png;unaffected;train
unaffected_plum_1487.png;unaffected;train
unripe_plum_30.png;unripe;train
spotted_plum_39.png;spotted;train
unaffected_plum_185.png;unaffected;train
unaffected_plum_525.png;unaffected;train
unripe_plum_577.png;unripe;train
spotted_plum_417.png;spotted;train
unripe_plum_220.png;unripe;train
unaffected_plum_121.png;unaffected;train
bruised_plum_46.png;bruised;train
rotten_plum_678.png;rotten;train
unripe_plum_723.png;unripe;train
rotten_plum_511.png;rotten;train
rotten_plum_83.png;rotten;train
unaffected_plum_1226.png;unaffected;train
rotten_plum_472.png;rotten;train
rotten_plum_297.png;rotten;train
spotted_plum_459.png;spotted;train
spotted_plum_93.png;spotted;train
unaffected_plum_50.png;unaffected;train
spotted_plum_731.png;spotted;train
unaffected_plum_183.png;unaffected;train
unaffected_plum_860.png;unaffected;train
unripe_plum_462.png;unripe;train
unaffected_plum_1710.png;unaffected;train
unripe_plum_407.png;unripe;train
rotten_plum_377.png;rotten;train
unripe_plum_439.png;unripe;train
rotten_plum_304.png;rotten;train
rotten_plum_631.png;rotten;train
unaffected_plum_1498.png;unaffected;train
unaffected_plum_498.png;unaffected;train
spotted_plum_69.png;spotted;train
unripe_plum_696.png;unripe;train
unripe_plum_20.png;unripe;train
unripe_plum_605.png;unripe;train
rotten_plum_452.png;rotten;train
unaffected_plum_1400.png;unaffected;train
rotten_plum_187.png;rotten;train
spotted_plum_10.png;spotted;train
bruised_plum_32.png;bruised;train
unripe_plum_408.png;unripe;train
unaffected_plum_367.png;unaffected;train
unaffected_plum_642.png;unaffected;train
unaffected_plum_488.png;unaffected;train
unaffected_plum_1141.png;unaffected;train
rotten_plum_656.png;rotten;train
rotten_plum_224.png;rotten;train
unaffected_plum_636.png;unaffected;train
unaffected_plum_253.png;unaffected;train
spotted_plum_744.png;spotted;train
spotted_plum_648.png;spotted;train
spotted_plum_483.png;spotted;train
unaffected_plum_166.png;unaffected;train
rotten_plum_413.png;rotten;train
unripe_plum_59.png;unripe;train
rotten_plum_431.png;rotten;train
bruised_plum_21.png;bruised;train
unaffected_plum_1155.png;unaffected;train
spotted_plum_59.png;spotted;train
unripe_plum_765.png;unripe;train
rotten_plum_119.png;rotten;train
unripe_plum_247.png;unripe;train
unripe_plum_628.png;unripe;train
unripe_plum_578.png;unripe;train
rotten_plum_46.png;rotten;train
unaffected_plum_627.png;unaffected;train
unaffected_plum_764.png;unaffected;train
cracked_plum_107.png;cracked;train
unaffected_plum_1128.png;unaffected;train
unripe_plum_128.png;unripe;train
spotted_plum_349.png;spotted;train
rotten_plum_430.png;rotten;train
spotted_plum_183.png;spotted;train
unaffected_plum_254.png;unaffected;train
unaffected_plum_1209.png;unaffected;train
unaffected_plum_864.png;unaffected;train
bruised_plum_9.png;bruised;train
unaffected_plum_1039.png;unaffected;train
spotted_plum_138.png;spotted;train
unaffected_plum_496.png;unaffected;train
unripe_plum_260.png;unripe;train
unaffected_plum_55.png;unaffected;train
unaffected_plum_1611.png;unaffected;train
unaffected_plum_980.png;unaffected;train
spotted_plum_44.png;spotted;train
unaffected_plum_131.png;unaffected;train
unaffected_plum_1645.png;unaffected;train
unaffected_plum_1227.png;unaffected;train
rotten_plum_157.png;rotten;train
rotten_plum_109.png;rotten;train
unripe_plum_526.png;unripe;train
unaffected_plum_719.png;unaffected;train
spotted_plum_426.png;spotted;train
unripe_plum_27.png;unripe;train
unaffected_plum_225.png;unaffected;train
unaffected_plum_429.png;unaffected;train
bruised_plum_241.png;bruised;train
bruised_plum_122.png;bruised;train
unaffected_plum_1229.png;unaffected;train
rotten_plum_216.png;rotten;train
unaffected_plum_759.png;unaffected;train
rotten_plum_253.png;rotten;train
unripe_plum_392.png;unripe;train
rotten_plum_108.png;rotten;train
unripe_plum_351.png;unripe;train
cracked_plum_146.png;cracked;train
spotted_plum_428.png;spotted;train
unaffected_plum_388.png;unaffected;train
unripe_plum_574.png;unripe;train
unripe_plum_557.png;unripe;train
unaffected_plum_804.png;unaffected;train
bruised_plum_33.png;bruised;train
bruised_plum_123.png;bruised;train
bruised_plum_60.png;bruised;train
bruised_plum_135.png;bruised;train
unripe_plum_566.png;unripe;train
unripe_plum_547.png;unripe;train
unripe_plum_181.png;unripe;train
unripe_plum_687.png;unripe;train
unaffected_plum_210.png;unaffected;train
rotten_plum_598.png;rotten;train
unaffected_plum_370.png;unaffected;train
bruised_plum_41.png;bruised;train
unaffected_plum_141.png;unaffected;train
spotted_plum_66.png;spotted;train
rotten_plum_549.png;rotten;train
unaffected_plum_1603.png;unaffected;train
spotted_plum_632.png;spotted;train
unaffected_plum_859.png;unaffected;train
unaffected_plum_1073.png;unaffected;train
unaffected_plum_1605.png;unaffected;train
unaffected_plum_781.png;unaffected;train
bruised_plum_5.png;bruised;train
unaffected_plum_1465.png;unaffected;train
unaffected_plum_839.png;unaffected;train
unaffected_plum_1267.png;unaffected;train
unaffected_plum_356.png;unaffected;train
rotten_plum_74.png;rotten;train
cracked_plum_93.png;cracked;train
unaffected_plum_668.png;unaffected;train
rotten_plum_237.png;rotten;train
unaffected_plum_1403.png;unaffected;train
rotten_plum_676.png;rotten;train
bruised_plum_235.png;bruised;train
unaffected_plum_140.png;unaffected;train
bruised_plum_90.png;bruised;train
rotten_plum_426.png;rotten;train
cracked_plum_61.png;cracked;train
unaffected_plum_749.png;unaffected;train
unripe_plum_370.png;unripe;train
spotted_plum_400.png;spotted;train
rotten_plum_152.png;rotten;train
unaffected_plum_1089.png;unaffected;train
spotted_plum_12.png;spotted;train
unaffected_plum_852.png;unaffected;train
rotten_plum_107.png;rotten;train
rotten_plum_551.png;rotten;train
unaffected_plum_28.png;unaffected;train
rotten_plum_689.png;rotten;train
unaffected_plum_1259.png;unaffected;train
unaffected_plum_1560.png;unaffected;train
unaffected_plum_484.png;unaffected;train
unaffected_plum_207.png;unaffected;train
unripe_plum_268.png;unripe;train
unaffected_plum_547.png;unaffected;train
rotten_plum_279.png;rotten;train
spotted_plum_28.png;spotted;train
spotted_plum_684.png;spotted;train
unaffected_plum_273.png;unaffected;train
spotted_plum_335.png;spotted;train
spotted_plum_109.png;spotted;train
unripe_plum_262.png;unripe;train
unaffected_plum_1217.png;unaffected;train
unaffected_plum_1164.png;unaffected;train
rotten_plum_149.png;rotten;train
rotten_plum_447.png;rotten;train
unaffected_plum_538.png;unaffected;train
cracked_plum_14.png;cracked;train
unripe_plum_572.png;unripe;train
unripe_plum_314.png;unripe;train
unripe_plum_556.png;unripe;train
unripe_plum_732.png;unripe;train
unaffected_plum_575.png;unaffected;train
spotted_plum_674.png;spotted;train
rotten_plum_375.png;rotten;train
unaffected_plum_725.png;unaffected;train
unaffected_plum_57.png;unaffected;train
spotted_plum_637.png;spotted;train
spotted_plum_57.png;spotted;train
rotten_plum_2.png;rotten;train
unaffected_plum_722.png;unaffected;train
unaffected_plum_499.png;unaffected;train
rotten_plum_327.png;rotten;train
unaffected_plum_1354.png;unaffected;train
bruised_plum_3.png;bruised;train
unaffected_plum_1418.png;unaffected;train
unaffected_plum_102.png;unaffected;train
unaffected_plum_1325.png;unaffected;train
unaffected_plum_720.png;unaffected;train
unaffected_plum_1382.png;unaffected;train
unripe_plum_825.png;unripe;train
unaffected_plum_1456.png;unaffected;train
spotted_plum_644.png;spotted;train
unaffected_plum_93.png;unaffected;train
unaffected_plum_462.png;unaffected;train
rotten_plum_657.png;rotten;train
bruised_plum_304.png;bruised;train
bruised_plum_27.png;bruised;train
spotted_plum_477.png;spotted;train
rotten_plum_80.png;rotten;train
unaffected_plum_1210.png;unaffected;train
rotten_plum_620.png;rotten;train
unaffected_plum_1153.png;unaffected;train
spotted_plum_521.png;spotted;train
unaffected_plum_690.png;unaffected;train
unripe_plum_757.png;unripe;train
spotted_plum_593.png;spotted;train
unaffected_plum_737.png;unaffected;train
spotted_plum_281.png;spotted;train
